date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:26:47	285/285	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2001%20May%202019%2010:26:46%20GMT	http://localhost:8081/robots.txt		(from )
03:26:47	65691/65691	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:26:47%20GMT	http://localhost:8081/	localhost_8081/index.html	(from )
03:26:48	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Wed,%2001%20May%202019%2010:26:48%20GMT	http://localhost:8081/xmlrpc.php	localhost_8081/xmlrpc.php	(from http://localhost:8081/)
03:26:49	5750/5750	---M--	200	added ('OK')	image/png	etag:%221676-587bb862cc2b0%22	http://localhost:8081/wp-content/themes/unibody/assets/images/favicon.png	localhost_8081/wp-content/themes/unibody/assets/images/favicon.png	(from http://localhost:8081/)
03:26:50	25242/25242	---M-Z	200	added ('OK')	text/css	etag:%22629a-57ea707ad7640-gzip%22	http://localhost:8081/wp-includes/css/dist/block-library/style.min.css?ver=5.1.1	localhost_8081/wp-includes/css/dist/block-library/style.min3c21.css	(from http://localhost:8081/)
03:26:51	1685/1685	---M-Z	200	added ('OK')	text/css	etag:%22695-58795e241c54b-gzip%22	http://localhost:8081/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.1	localhost_8081/wp-content/plugins/contact-form-7/includes/css/styles3c21.css	(from http://localhost:8081/)
03:26:51	25498/25498	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ab1ea848370d0e2887d39b04cec386f6-gzip%22	http://localhost:8081/?feed=rss2	localhost_8081/indexd784.html	(from http://localhost:8081/)
03:26:51	735/735	---M-Z	200	added ('OK')	application/rss+xml	etag:%227bead4502a6e9a68f76de990429c5f41-gzip%22	http://localhost:8081/?feed=comments-rss2	localhost_8081/indexa6da.html	(from http://localhost:8081/)
03:26:52	8438/8438	---M-Z	200	added ('OK')	text/css	etag:%2220f6-58795e23011fa-gzip%22	http://localhost:8081/wp-content/plugins/unibody-plugins/portfolio/framework/css/style.css?ver=5.1.1	localhost_8081/wp-content/plugins/unibody-plugins/portfolio/framework/css/style3c21.css	(from http://localhost:8081/)
03:26:53	484758/484758	---M-Z	200	added ('OK')	text/css	etag:%2276596-58795e234e45e-gzip%22	http://localhost:8081/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7	localhost_8081/wp-content/plugins/js_composer/assets/css/js_composer.mine23c.css	(from http://localhost:8081/)
03:26:55	152784/152784	---M-Z	200	added ('OK')	text/css	etag:%22254d0-58795dad6d05c-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/css/bootstrap.css?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/css/bootstrap4b68.css	(from http://localhost:8081/)
03:26:55	598/598	---M-Z	200	added ('OK')	text/css	etag:%22256-58795dad7d9fd-gzip%22	http://localhost:8081/wp-content/themes/unibody/style.css?ver=1.0.4	localhost_8081/wp-content/themes/unibody/style4b68.css	(from http://localhost:8081/)
03:26:56	121521/121521	---M-Z	200	added ('OK')	text/css	etag:%221dab1-587bbd8b80295-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/css/theme-style.css?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/css/theme-style4b68.css	(from http://localhost:8081/)
03:26:57	55057/55057	---M-Z	200	added ('OK')	text/css	etag:%22d711-58795dad6d05c-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/css/fontawesome.min.css?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/css/fontawesome.min4b68.css	(from http://localhost:8081/)
03:26:58	51295/51295	---M-Z	200	added ('OK')	text/css	etag:%22c85f-58795dad6d05c-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/css/ionicons.min.css?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/css/ionicons.min4b68.css	(from http://localhost:8081/)
03:26:59	4685/4685	---M-Z	200	added ('OK')	text/css	etag:%22124d-58795dad6d05c-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/css/owl.carousel.css?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/css/owl.carousel4b68.css	(from http://localhost:8081/)
03:27:00	6580/6580	---M-Z	200	added ('OK')	text/css	etag:%2219b4-58795dad6ef9c-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/css/swipebox.css?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/css/swipebox4b68.css	(from http://localhost:8081/)
03:27:01	10038/10038	---M-Z	200	added ('OK')	text/css	etag:%222736-58795dad6dffc-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/css/vegas.min.css?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/css/vegas.min4b68.css	(from http://localhost:8081/)
03:27:02	79886/79886	---M-Z	200	added ('OK')	text/css	etag:%221380e-58795dad6dffc-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/css/animate.css?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/css/animate4b68.css	(from http://localhost:8081/)
03:27:03	9894/9894	---M-Z	200	added ('OK')	text/css	etag:%2226a6-58795dad6ef9c-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/css/responsive.css?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/css/responsive4b68.css	(from http://localhost:8081/)
03:27:06	97183/97183	---M-Z	200	added ('OK')	application/javascript	etag:%2217b9f-56cdcacc8d0c0-gzip%22	http://localhost:8081/wp-includes/js/jquery/jquery.js?ver=1.12.4	localhost_8081/wp-includes/js/jquery/jqueryb8ff.js	(from http://localhost:8081/)
03:27:06	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%222748-5333ff613c400-gzip%22	http://localhost:8081/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	localhost_8081/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://localhost:8081/)
03:27:08	806/806	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:27:07%20GMT	http://localhost:8081/xmlrpc.php?rsd	localhost_8081/xmlrpc0db0.php	(from http://localhost:8081/)
03:27:10	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-4ed4785da9bc0-gzip%22	http://localhost:8081/wp-includes/wlwmanifest.xml	localhost_8081/wp-includes/wlwmanifest.xml	(from http://localhost:8081/)
03:27:10	2189/2189	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:27:09%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F	localhost_8081/index72d0.json	(from http://localhost:8081/)
03:27:12	2291/2291	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:27:10%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F&format=xml	localhost_8081/index1176.php	(from http://localhost:8081/)
03:27:12	77314/77314	---MC-	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:27:06%20GMT	http://localhost:8081/index.php?rest_route=/	localhost_8081/index52f0.json	(from http://localhost:8081/)
03:27:16	5375/5375	---M--	200	added ('OK')	image/png	etag:%2214ff-587bbab548b62%22	http://localhost:8081/wp-content/themes/unibody/assets/images/logo.png	localhost_8081/wp-content/themes/unibody/assets/images/logo.png	(from http://localhost:8081/)
03:27:18	29934/29934	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:27:17%20GMT	http://localhost:8081/?page_id=241	localhost_8081/index4180.html	(from http://localhost:8081/)
03:27:20	14221/14221	---M--	200	added ('OK')	image/png	etag:%22378d-587bc1336bf8f%22	http://localhost:8081/wp-content/uploads/2019/04/CAT_logo_wht.png	localhost_8081/wp-content/uploads/2019/04/CAT_logo_wht.png	(from http://localhost:8081/)
03:27:20	55268/55268	---M--	200	added ('OK')	application/font-woff	etag:%22d7e4-58795f25d6b00%22	http://localhost:8081/wp-content/uploads/2019/04/mem8YaGs126MiZpBA-U1UQ.woff	localhost_8081/wp-content/uploads/2019/04/mem8YaGs126MiZpBA-U1UQ.woff	(from http://localhost:8081/)
03:27:22	43591/43591	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:27:20%20GMT	http://localhost:8081/?page_id=2301	localhost_8081/indexc1b7.html	(from http://localhost:8081/)
03:27:22	31028/31028	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:27:20%20GMT	http://localhost:8081/?page_id=251	localhost_8081/index25e8.html	(from http://localhost:8081/)
03:27:24	51797/51797	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:27:23%20GMT	http://localhost:8081/?page_id=848	localhost_8081/indexefb0.html	(from http://localhost:8081/)
03:27:50	171033/171033	---M--	200	added ('OK')	image/jpeg	etag:%2229c19-587b7fbebb570%22	http://localhost:8081/wp-content/uploads/2019/04/Conference-for-the-Future-of-the-Next-generation-Fintech-and-Smart-Cities-01-processed-e1556599158309.jpg	localhost_8081/wp-content/uploads/2019/04/Conference-for-the-Future-of-the-Next-generation-Fintech-and-Smart-Cities-01-processed-e1556599158309.jpg	(from http://localhost:8081/)
03:29:07	593940/593940	---M--	200	added ('OK')	image/jpeg	etag:%2291014-587b5540187dd%22	http://localhost:8081/wp-content/uploads/2019/04/Bruce-KhavarMr.-Hwang-introducing-the-BBS-processed.jpg	localhost_8081/wp-content/uploads/2019/04/Bruce-KhavarMr.-Hwang-introducing-the-BBS-processed.jpg	(from http://localhost:8081/)
03:29:22	80421/80421	---M--	200	added ('OK')	image/jpeg	etag:%2213a25-587b65b1feb13%22	http://localhost:8081/wp-content/uploads/2019/01/Bruce-Interview-03.jpg	localhost_8081/wp-content/uploads/2019/01/Bruce-Interview-03.jpg	(from http://localhost:8081/)
03:29:41	802137/802137	---M--	200	added ('OK')	image/jpeg	etag:%22c3d59-587b553d5d446%22	http://localhost:8081/wp-content/uploads/2019/04/Prf.-Park-Jae-kyung-announcing-the-conclusion-for-the-Worldwide-Finance-Hacking-Security-Contest.JPG-processed.jpg	localhost_8081/wp-content/uploads/2019/04/Prf.-Park-Jae-kyung-announcing-the-conclusion-for-the-Worldwide-Finance-Hacking-Security-Contest.JPG-processed.jpg	(from http://localhost:8081/)
03:29:58	195159/195159	---M--	200	added ('OK')	image/jpeg	etag:%222fa57-587b61add37b5%22	http://localhost:8081/wp-content/uploads/2019/04/IMG_6660.JPG-processed-e1556591088107.jpg	localhost_8081/wp-content/uploads/2019/04/IMG_6660.JPG-processed-e1556591088107.jpg	(from http://localhost:8081/)
03:30:25	892576/892576	---M--	200	added ('OK')	image/jpeg	etag:%22d9ea0-587b553dc0e09%22	http://localhost:8081/wp-content/uploads/2019/04/Philippines-General-Kim-Kyung-taeCNEX-Korea-CEO-Hwang-Eun-yeonCAT-CEO-Bruce-KhavarPNOC-Renewables-Corporation-President-John-J.-Arenashis-colleague-Raman-L.-Gelvezon.JPG-processed.jpg	localhost_8081/wp-content/uploads/2019/04/Philippines-General-Kim-Kyung-taeCNEX-Korea-CEO-Hwang-Eun-yeonCAT-CEO-Bruce-KhavarPNOC-Renewables-Corporation-President-John-J.-Arenashis-colleague-Raman-L.-Gelvezon.JPG-processed.jpg	(from http://localhost:8081/)
03:30:30	17163/17163	---M--	200	added ('OK')	image/png	etag:%22430b-58795dad7d9fd%22	http://localhost:8081/wp-content/themes/unibody/assets/images/mailchimp.png	localhost_8081/wp-content/themes/unibody/assets/images/mailchimp.png	(from http://localhost:8081/)
03:30:40	56050/56050	---M--	200	added ('OK')	image/jpeg	etag:%22daf2-587a4abdfa30a%22	http://localhost:8081/wp-content/uploads/2019/04/Bruce.jpg	localhost_8081/wp-content/uploads/2019/04/Bruce.jpg	(from http://localhost:8081/)
03:30:43	4496/4496	---M--	200	added ('OK')	image/png	etag:%221190-587b87c6bce4e%22	http://localhost:8081/wp-content/uploads/2019/04/cnex-logo-preprocessed.png	localhost_8081/wp-content/uploads/2019/04/cnex-logo-preprocessed.png	(from http://localhost:8081/)
03:30:46	270069/270069	---M--	200	added ('OK')	image/jpeg	etag:%2241ef5-587a4884a16ed%22	http://localhost:8081/wp-content/uploads/2019/04/eForensics.jpg	localhost_8081/wp-content/uploads/2019/04/eForensics.jpg	(from http://localhost:8081/)
03:30:47	8103/8103	---M--	200	added ('OK')	image/png	etag:%221fa7-587b8be690f6f%22	http://localhost:8081/wp-content/uploads/2019/04/A-NEX-logo-preprocessed.png	localhost_8081/wp-content/uploads/2019/04/A-NEX-logo-preprocessed.png	(from http://localhost:8081/)
03:30:49	39325/39325	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:30:47%20GMT	http://localhost:8081/?page_id=2354	localhost_8081/index73a5.html	(from http://localhost:8081/)
03:30:53	27966/27966	---M--	200	added ('OK')	image/jpeg	etag:%226d3e-58796b57df5d6%22	http://localhost:8081/wp-content/uploads/2019/04/anubis2-e1555144666249-554x670.jpeg	localhost_8081/wp-content/uploads/2019/04/anubis2-e1555144666249-554x670.jpg	(from http://localhost:8081/)
03:31:03	45924/45924	---M--	200	added ('OK')	image/jpeg	etag:%22b364-58795fc680f4a%22	http://localhost:8081/wp-content/uploads/2017/09/1-1-2.jpg	localhost_8081/wp-content/uploads/2017/09/1-1-2.jpg	(from http://localhost:8081/)
03:31:06	1333113/1333113	---M--	200	added ('OK')	image/png	etag:%22145779-587a4638bffff%22	http://localhost:8081/wp-content/uploads/2019/04/THISONE-1.png	localhost_8081/wp-content/uploads/2019/04/THISONE-1.png	(from http://localhost:8081/)
03:31:10	17961/17961	---M--	200	added ('OK')	image/jpeg	etag:%224629-58795fc820f98%22	http://localhost:8081/wp-content/uploads/2017/09/3-1-2.jpg	localhost_8081/wp-content/uploads/2017/09/3-1-2.jpg	(from http://localhost:8081/)
03:31:12	35988/35988	---M--	200	added ('OK')	image/jpeg	etag:%228c94-58795fc750f71%22	http://localhost:8081/wp-content/uploads/2017/09/2-1-2.jpg	localhost_8081/wp-content/uploads/2017/09/2-1-2.jpg	(from http://localhost:8081/)
03:31:12	116005/116005	---M--	200	added ('OK')	image/jpeg	etag:%221c525-58796b4663c48%22	http://localhost:8081/wp-content/uploads/2019/04/WhatsApp-Image-2018-12-18-at-00.29.23-e1555144753301.jpeg	localhost_8081/wp-content/uploads/2019/04/WhatsApp-Image-2018-12-18-at-00.29.23-e1555144753301.jpg	(from http://localhost:8081/)
03:31:12	53987/53987	---M-Z	200	added ('OK')	text/css	etag:%22d2e3-58795e235cebf-gzip%22	http://localhost:8081/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.min.css?ver=5.7	localhost_8081/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.mine23c.css	(from http://localhost:8081/)
03:31:14	37176/37176	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:12%20GMT	http://localhost:8081/?page_id=909	localhost_8081/indexac0f.html	(from http://localhost:8081/)
03:31:14	43915/43915	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:12%20GMT	http://localhost:8081/?page_id=966	localhost_8081/index4a28.html	(from http://localhost:8081/)
03:31:14	19486/19486	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:13%20GMT	http://localhost:8081/?page_id=361	localhost_8081/index59f2.html	(from http://localhost:8081/)
03:31:16	19961/19961	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:15%20GMT	http://localhost:8081/?page_id=887	localhost_8081/indexa2fe.html	(from http://localhost:8081/)
03:31:16	27199/27199	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:15%20GMT	http://localhost:8081/?page_id=292	localhost_8081/indexf4be.html	(from http://localhost:8081/)
03:31:18	14440/14440	---M-Z	200	added ('OK')	application/javascript	etag:%223868-58795e241d4eb-gzip%22	http://localhost:8081/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.1.1	localhost_8081/wp-content/plugins/contact-form-7/includes/js/scripts3c21.js	(from http://localhost:8081/)
03:31:18	20070/20070	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:17%20GMT	http://localhost:8081/?page_id=1001	localhost_8081/indexb991.html	(from http://localhost:8081/)
03:31:18	3805/3805	---M-Z	200	added ('OK')	application/javascript	etag:%22edd-58795e23011fa-gzip%22	http://localhost:8081/wp-content/plugins/unibody-plugins/portfolio/framework/js/custom_plugin.js?ver=1.0.0	localhost_8081/wp-content/plugins/unibody-plugins/portfolio/framework/js/custom_plugin8a54.js	(from http://localhost:8081/)
03:31:20	43830/43830	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:18%20GMT	http://localhost:8081/?page_id=1048	localhost_8081/indexb464.html	(from http://localhost:8081/)
03:31:20	22981/22981	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:19%20GMT	http://localhost:8081/?page_id=271	localhost_8081/index17dc.html	(from http://localhost:8081/)
03:31:20	22455/22455	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:19%20GMT	http://localhost:8081/?page_id=283	localhost_8081/indexce18.html	(from http://localhost:8081/)
03:31:22	27329/27329	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:21%20GMT	http://localhost:8081/?page_id=349	localhost_8081/index179c.html	(from http://localhost:8081/)
03:31:22	76559/76559	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:21%20GMT	http://localhost:8081/?page_id=749	localhost_8081/indexa7bb.html	(from http://localhost:8081/)
03:31:22	1238/1238	---M-Z	200	added ('OK')	application/javascript	etag:%224d6-58795e23011fa-gzip%22	http://localhost:8081/wp-content/plugins/unibody-plugins/portfolio/framework/js/jquery.waitforimages.js?ver=1.0.0	localhost_8081/wp-content/plugins/unibody-plugins/portfolio/framework/js/jquery.waitforimages8a54.js	(from http://localhost:8081/)
03:31:24	73589/73589	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:23%20GMT	http://localhost:8081/?page_id=1928	localhost_8081/index7a03.html	(from http://localhost:8081/)
03:31:24	73930/73930	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:23%20GMT	http://localhost:8081/?page_id=416	localhost_8081/index5b3e.html	(from http://localhost:8081/)
03:31:26	36066/36066	---M-Z	200	added ('OK')	application/javascript	etag:%228ce2-58795e23011fa-gzip%22	http://localhost:8081/wp-content/plugins/unibody-plugins/portfolio/framework/js/isotope.pkgd.min.js?ver=1.0.0	localhost_8081/wp-content/plugins/unibody-plugins/portfolio/framework/js/isotope.pkgd.min8a54.js	(from http://localhost:8081/)
03:31:26	75089/75089	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:25%20GMT	http://localhost:8081/?page_id=746	localhost_8081/index306b.html	(from http://localhost:8081/)
03:31:26	6955/6955	---M-Z	200	added ('OK')	application/javascript	etag:%221b2b-58795e23011fa-gzip%22	http://localhost:8081/wp-content/plugins/unibody-plugins/portfolio/framework/js/imagesloaded.js?ver=1.0.0	localhost_8081/wp-content/plugins/unibody-plugins/portfolio/framework/js/imagesloaded8a54.js	(from http://localhost:8081/)
03:31:28	49404/49404	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:27%20GMT	http://localhost:8081/?page_id=872	localhost_8081/index3d46.html	(from http://localhost:8081/)
03:31:28	75081/75081	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:26%20GMT	http://localhost:8081/?page_id=739	localhost_8081/indexf049.html	(from http://localhost:8081/)
03:31:28	32948/32948	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:27%20GMT	http://localhost:8081/?page_id=314	localhost_8081/indexbdac.html	(from http://localhost:8081/)
03:31:30	40929/40929	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:29%20GMT	http://localhost:8081/?page_id=1625	localhost_8081/indexd406.html	(from http://localhost:8081/)
03:31:30	6673/6673	---M-Z	200	added ('OK')	application/javascript	etag:%221a11-58795e22fe319-gzip%22	http://localhost:8081/wp-content/plugins/unibody-plugins/shortcodes/vc_extend/vc_custom.js	localhost_8081/wp-content/plugins/unibody-plugins/shortcodes/vc_extend/vc_custom.js	(from http://localhost:8081/)
03:31:30	33511/33511	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:29%20GMT	http://localhost:8081/?page_id=368	localhost_8081/indexe3a0.html	(from http://localhost:8081/)
03:31:32	55644/55644	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:31%20GMT	http://localhost:8081/?page_id=1023	localhost_8081/index3d4a.html	(from http://localhost:8081/)
03:31:32	1915/1915	---M-Z	200	added ('OK')	application/javascript	etag:%2277b-58795e22fe319-gzip%22	http://localhost:8081/wp-content/plugins/unibody-plugins/shortcodes/vc_extend/classie.js	localhost_8081/wp-content/plugins/unibody-plugins/shortcodes/vc_extend/classie.js	(from http://localhost:8081/)
03:31:32	47978/47978	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:31%20GMT	http://localhost:8081/?page_id=825	localhost_8081/index8686.html	(from http://localhost:8081/)
03:31:34	40018/40018	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:33%20GMT	http://localhost:8081/?page_id=859	localhost_8081/index2b57.html	(from http://localhost:8081/)
03:31:34	26720/26720	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:33%20GMT	http://localhost:8081/?page_id=1364	localhost_8081/indexb6e5.html	(from http://localhost:8081/)
03:31:36	36869/36869	---M-Z	200	added ('OK')	application/javascript	etag:%229005-58795dad79b7d-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/js/bootstrap.min.js?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/js/bootstrap.min4b68.js	(from http://localhost:8081/)
03:31:36	22666/22666	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:35%20GMT	http://localhost:8081/?page_id=2	localhost_8081/indexba53.html	(from http://localhost:8081/)
03:31:36	2644/2644	---M-Z	200	added ('OK')	application/javascript	etag:%22a54-58795dad78bdd-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/js/viewportchecker.js?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/js/viewportchecker4b68.js	(from http://localhost:8081/)
03:31:38	28995/28995	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:36%20GMT	http://localhost:8081/?page_id=332	localhost_8081/index0494.html	(from http://localhost:8081/)
03:31:38	1994/1994	---M-Z	200	added ('OK')	application/javascript	etag:%227ca-58795dad77c3d-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/js/jquery.fitvids.js?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/js/jquery.fitvids4b68.js	(from http://localhost:8081/)
03:31:38	77980/77980	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:38%20GMT	http://localhost:8081/?page_id=729	localhost_8081/indexf027.html	(from http://localhost:8081/)
03:31:40	73688/73688	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:39%20GMT	http://localhost:8081/?page_id=759	localhost_8081/index6e40.html	(from http://localhost:8081/)
03:31:40	19852/19852	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:39%20GMT	http://localhost:8081/?portfolio=from-image-creative	localhost_8081/index3835.html	(from http://localhost:8081/)
03:31:40	20323/20323	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:39%20GMT	http://localhost:8081/?portfolio=exquisite-by-admitting	localhost_8081/index561f.html	(from http://localhost:8081/)
03:31:42	20445/20445	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:41%20GMT	http://localhost:8081/?portfolio=bred-soon-park	localhost_8081/index3d54.html	(from http://localhost:8081/)
03:31:42	20213/20213	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:41%20GMT	http://localhost:8081/?portfolio=favourable-cultivated	localhost_8081/index104b.html	(from http://localhost:8081/)
03:31:44	64283/64283	---M-Z	200	added ('OK')	application/javascript	etag:%22fb1b-58795dad78bdd-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/js/jquery.smartmenus.js?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/js/jquery.smartmenus4b68.js	(from http://localhost:8081/)
03:31:44	20258/20258	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:42%20GMT	http://localhost:8081/?portfolio=agreement-gentleman	localhost_8081/indexe309.html	(from http://localhost:8081/)
03:31:44	20244/20244	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:42%20GMT	http://localhost:8081/?portfolio=means-among-saw	localhost_8081/index6dab.html	(from http://localhost:8081/)
03:31:46	20132/20132	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:31:45%20GMT	http://localhost:8081/?portfolio=estate-was-tended	localhost_8081/index71cf.html	(from http://localhost:8081/)
03:31:46	7095/7095	---M-Z	200	added ('OK')	application/javascript	etag:%221bb7-58795dad78bdd-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/js/wow.min.js?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/js/wow.min4b68.js	(from http://localhost:8081/)
03:31:48	12960/12960	---M-Z	200	added ('OK')	application/javascript	etag:%2232a0-58795dad79b7d-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/js/jquery.swipebox.min.js?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/js/jquery.swipebox.min4b68.js	(from http://localhost:8081/)
03:31:50	34706/34706	---M-Z	200	added ('OK')	application/javascript	etag:%228792-58795dad78bdd-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/js/isotope.pkgd.min.js?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/js/isotope.pkgd.min4b68.js	(from http://localhost:8081/)
03:31:52	9491/9491	---M-Z	200	added ('OK')	application/javascript	etag:%222513-58795dad77c3d-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/js/vegas.min.js?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/js/vegas.min4b68.js	(from http://localhost:8081/)
03:31:52	1566/1566	---M-Z	200	added ('OK')	application/javascript	etag:%2261e-58795dad79b7d-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/js/text-rotator.min.js?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/js/text-rotator.min4b68.js	(from http://localhost:8081/)
03:31:54	4187/4187	---M-Z	200	added ('OK')	application/javascript	etag:%22105b-58795dad77c3d-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/js/jquery.circle-progress.min.js?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/js/jquery.circle-progress.min4b68.js	(from http://localhost:8081/)
03:31:54	3407/3407	---M-Z	200	added ('OK')	application/javascript	etag:%22d4f-58795dad77c3d-gzip%22	http://localhost:8081/wp-content/themes/unibody/assets/js/jquery.easing.min.js?ver=1.0.4	localhost_8081/wp-content/themes/unibody/assets/js/jquery.easing.min4b68.js	(from http://localhost:8081/)
